"Gene"	"P-value"
"5221"	"EPB41L1"	7.54625313186263e-05
"5222"	"EPB41L2"	0.138798938897226
"5223"	"EPB41L3"	0.290429578204442
"5224"	"EPB41L4A"	0.00823709538765083
"5225"	"EPB41L4B"	0.0144575126470593
"5226"	"EPB41L5"	1.46771668784185e-05
"5227"	"EPB42"	0.146325117862937
"5228"	"EPB49"	5.65060111279436e-06
"5229"	"EPC1"	0.000106377458291118
"5230"	"EPC2"	1.44489245124113e-07
"5231"	"EPCAM"	0.0141507606112139
"5232"	"EPDR1"	0.721152172400519
"5233"	"EPHA10"	0.00253216418507007
"5234"	"EPHA1"	0.282660288787699
"5235"	"EPHA2"	0.0577016809460701
"5236"	"EPHA3"	0.668295908318397
"5237"	"EPHA4"	6.27852666412743e-06
"5238"	"EPHA5"	0.0153593895142423
"5239"	"EPHA6"	0.812230378695751
"5240"	"EPHA7"	0.637099322423602
"5241"	"EPHA8"	2.0489078275121e-06
"5242"	"EPHB1"	0.677479554442799
"5243"	"EPHB2"	0.034522554549705
"5244"	"EPHB3"	0.126227332226683
"5245"	"EPHB4"	0.00354630436307035
"5246"	"EPHB6"	0.284264062721908
"5247"	"EPHX1"	0.166906514605337
"5248"	"EPHX2"	0.000160970410092887
"5249"	"EPHX3"	0.549314295773135
"5250"	"EPHX4"	0.484127987063784
"5251"	"EPM2A"	7.70545451223015e-07
"5252"	"EPM2AIP1"	0.257038574000753
"5253"	"EPN1"	0.892467731767155
"5254"	"EPN2"	0.00119127151024179
"5255"	"EPN3"	0.206210181813762
"5256"	"EPO"	0.431669439823038
"5257"	"EPOR"	0.00250832887633456
"5258"	"EPPK1"	0.0534238307812936
"5259"	"EPR1"	5.97667899615573e-08
"5260"	"EPRS"	0.0751859471914375
"5261"	"EPS15"	0.015868289101523
"5262"	"EPS15L1"	0.0503581485994905
"5263"	"EPS8"	0.00148473475194932
"5264"	"EPS8L1"	0.0411713960710277
"5265"	"EPS8L2"	0.886765640335547
"5266"	"EPS8L3"	0.032736607131607
"5267"	"EPSTI1"	0.138366304185424
"5268"	"EPT1"	0.0163775901451098
"5269"	"EPX"	0.48675755707802
"5270"	"EPYC"	7.48725922872229e-06
"5271"	"ERAL1"	0.529993120187939
"5272"	"ERAP1"	0.148933358130772
"5273"	"ERAP2"	0.495545989723235
"5274"	"ERAS"	0.0248089040621742
"5275"	"ERBB2"	0.000602438969969143
"5276"	"ERBB2IP"	0.00513669532853256
"5277"	"ERBB3"	0.00419106115032375
"5278"	"ERBB4"	0.740118342755059
"5279"	"ERC1"	0.00127964492785315
"5280"	"ERC2"	0.00341042569899963
"5281"	"ERCC1"	0.938782594638098
"5282"	"ERCC2"	0.12787224270315
"5283"	"ERCC3"	0.538364270149349
"5284"	"ERCC4"	0.0100755232828225
"5285"	"ERCC5"	0.150420615131844
"5286"	"ERCC6"	0.015113944371265
"5287"	"ERCC6L"	4.57474391701851e-10
"5288"	"ERCC8"	0.0845493507839095
"5289"	"EREG"	9.18815138584161e-06
"5290"	"ERF"	0.0335669479838124
"5291"	"ERG"	0.00035426309020492
"5292"	"ERGIC1"	0.756154687299604
"5293"	"ERGIC2"	0.10336500934166
"5294"	"ERGIC3"	0.268584914932259
"5295"	"ERH"	0.0341322497983337
"5296"	"ERI1"	0.422199321618853
"5297"	"ERI2"	0.0363690955791309
"5298"	"ERI3"	0.899923886886113
"5299"	"ERICH1"	0.0862028390869696
"5300"	"ERLEC1"	0.176350114107834
"5301"	"ERLIN1"	0.215776549161659
"5302"	"ERLIN2"	1.44506880189743e-05
"5303"	"ERMAP"	0.0533265488529227
"5304"	"ERMN"	0.000273088237807473
"5305"	"ERMP1"	0.000333594282033833
"5306"	"ERN1"	0.0106186638319054
"5307"	"ERN2"	3.23735455109997e-08
"5308"	"ERO1L"	0.839681065968427
"5309"	"ERO1LB"	0.0021214449138437
"5310"	"ERP27"	0.793050109528465
"5311"	"ERP29"	0.0267902544612442
"5312"	"ERP44"	0.000541867460234435
"5313"	"ERRFI1"	0.0956471441817631
"5314"	"ERVFRDE1"	0.0161820081473721
"5315"	"ESAM"	0.0159215739522039
"5316"	"ESCO1"	0.017973597423542
"5317"	"ESCO2"	0.115024096583792
"5318"	"ESD"	2.88209450782784e-06
"5319"	"ESF1"	0.0407405108556311
"5320"	"ESM1"	0.0452588087131456
"5321"	"ESPL1"	0.0519264088357824
"5322"	"ESPN"	0.0151876597354058
"5323"	"ESPNL"	0.346539672940913
"5324"	"ESPNP"	0.213687906683325
"5325"	"ESR1"	0.155401931651213
"5326"	"ESR2"	0.000167997849762958
"5327"	"ESRP1"	0.159008344478778
"5328"	"ESRP2"	0.153356000387569
"5329"	"ESRRA"	0.154365909421373
"5330"	"ESRRB"	0.539838334536991
"5331"	"ESRRG"	0.0108749527696124
"5332"	"ESYT1"	0.00189450649815426
"5333"	"ESYT2"	0.000389361580034109
"5334"	"ESYT3"	0.0233259652810863
"5335"	"ETAA1"	0.000512929513625027
"5336"	"ETF1"	0.0707147689154182
"5337"	"ETFA"	2.54499500329519e-05
"5338"	"ETFB"	0.372247083317033
"5339"	"ETFDH"	1.9603927293721e-06
"5340"	"ETHE1"	0.0864222055654745
"5341"	"ETNK1"	0.0961473939725647
"5342"	"ETNK2"	0.000222740789217357
"5343"	"ETS1"	0.000383116746593748
"5344"	"ETS2"	0.0126177992207643
"5345"	"ETV1"	0.860255797761451
"5346"	"ETV2"	0.0824873336948909
"5347"	"ETV3"	0.000259201739369219
"5348"	"ETV3L"	0.00489693757531662
"5349"	"ETV4"	0.00152741529753564
"5350"	"ETV5"	0.980229339815761
"5351"	"ETV6"	0.00522409332000306
"5352"	"ETV7"	0.734225166305727
"5353"	"EVC"	3.83832271866336e-06
"5354"	"EVC2"	0.0319713281833226
"5355"	"EVI2A"	0.308210385555297
"5356"	"EVI2B"	0.804693409935807
"5357"	"EVI5"	0.112401845542041
"5358"	"EVI5L"	0.607972940106796
"5359"	"EVL"	0.014274026022782
"5360"	"EVPL"	0.121630613828431
"5361"	"EVPLL"	0.0640889105873301
"5362"	"EVX1"	0.461241411023471
"5363"	"EWSR1"	0.390779473444965
"5364"	"EXD1"	0.186182286061323
"5365"	"EXD2"	2.33679656647112e-06
"5366"	"EXD3"	0.227100064114873
"5367"	"EXO1"	0.0042233663171507
"5368"	"EXOC1"	0.00404624878617488
"5369"	"EXOC2"	0.318976340484496
"5370"	"EXOC3"	0.0496225777788322
"5371"	"EXOC3L"	0.0218806308220747
"5372"	"EXOC3L2"	0.000385670330306342
"5373"	"EXOC4"	0.0689731327412386
"5374"	"EXOC5"	5.51875936227741e-05
"5375"	"EXOC6"	0.484250423839925
"5376"	"EXOC6B"	1.79588877666781e-05
"5377"	"EXOC7"	0.00292954162003778
"5378"	"EXOC8"	1.55669719085205e-05
"5379"	"EXOG"	0.811284700640595
"5380"	"EXOSC10"	0.0018603429621753
"5381"	"EXOSC1"	0.000160032968733681
"5382"	"EXOSC2"	0.000509920055281166
"5383"	"EXOSC3"	0.0889161573456037
"5384"	"EXOSC4"	0.980665716137984
"5385"	"EXOSC5"	0.02859715915538
"5386"	"EXOSC6"	0.0278826769032241
"5387"	"EXOSC7"	0.0366401173448019
"5388"	"EXOSC8"	0.252372930219693
"5389"	"EXOSC9"	0.288620888545081
"5390"	"EXPH5"	0.0129104353694068
"5391"	"EXT1"	0.173264066710932
"5392"	"EXT2"	0.13317319822583
"5393"	"EXTL1"	0.702830442628747
"5394"	"EXTL2"	0.00960644781427533
"5395"	"EXTL3"	0.013269749182694
"5396"	"EYA1"	2.53063325850178e-09
"5397"	"EYA2"	0.72900586057798
"5398"	"EYA3"	0.000595165796753894
"5399"	"EYA4"	0.0524894610651929
"5400"	"EYS"	0.000748781268371634
"5401"	"EZH1"	0.0385849373340255
"5402"	"EZH2"	0.0076761466925076
"5403"	"EZR"	0.000347604340790841
"5404"	"F10"	0.0603846552172517
"5405"	"F11"	0.00481680898477854
"5406"	"F11R"	0.000165918480421912
"5407"	"F12"	0.559566480978629
"5408"	"F13A1"	0.00505158552533291
"5409"	"F2"	0.00501840216652116
"5410"	"F2R"	0.0707699353313825
"5411"	"F2RL1"	0.0010696999576989
"5412"	"F2RL2"	0.296753548855354
"5413"	"F2RL3"	1.87818617963798e-05
"5414"	"F3"	6.20296720877933e-05
"5415"	"F5"	0.114507589986933
"5416"	"F7"	0.0107489501245134
"5417"	"F8"	0.106842727932457
"5418"	"F8A1"	0.450117917822777
"5419"	"FA2H"	0.500773087087629
"5420"	"FAAH2"	0.0126778634979076
"5421"	"FAAH"	0.000504067740267899
"5422"	"FABP1"	0.0446605451455988
"5423"	"FABP2"	0.272811170452333
"5424"	"FABP3"	0.233497926571213
"5425"	"FABP4"	0.00382542181399137
"5426"	"FABP5"	0.00263402702411042
"5427"	"FABP5L3"	0.385450465778541
"5428"	"FABP6"	0.236505493943007
"5429"	"FABP7"	0.193776449573158
"5430"	"FADD"	0.862524565655216
"5431"	"FADS1"	0.0959187737097852
"5432"	"FADS2"	0.479473383632143
"5433"	"FADS3"	7.90801103703886e-05
"5434"	"FADS6"	0.195161317101584
"5435"	"FAF1"	0.528778784265528
"5436"	"FAF2"	9.89480346182958e-05
"5437"	"FAH"	0.804320584994873
"5438"	"FAHD1"	0.000113671652313019
"5439"	"FAHD2A"	0.00692745647661552
"5440"	"FAHD2B"	0.0425760593344355
"5441"	"FAIM2"	0.0433704225481009
"5442"	"FAIM3"	0.529042724880736
"5443"	"FAIM"	0.0240618642066155
"5444"	"FAM100A"	0.717732003340056
"5445"	"FAM100B"	0.61995292718195
"5446"	"FAM101A"	9.00647468151661e-05
"5447"	"FAM101B"	0.0543440154146304
"5448"	"FAM102A"	0.254870506425087
"5449"	"FAM102B"	0.12598253797932
"5450"	"FAM103A1"	0.257574954341378
"5451"	"FAM104A"	0.341120216037157
"5452"	"FAM104B"	0.486898621447282
"5453"	"FAM105A"	0.740444272533337
"5454"	"FAM105B"	0.515703636039287
"5455"	"FAM106A"	0.131003874564411
"5456"	"FAM106C"	0.0786854294293133
"5457"	"FAM107A"	0.0265790674584065
"5458"	"FAM107B"	0.0854146917212661
"5459"	"FAM108A1"	0.242220410831896
"5460"	"FAM108B1"	0.000108243999888291
"5461"	"FAM108C1"	0.904554525662404
"5462"	"FAM109A"	9.11498980116221e-05
"5463"	"FAM109B"	0.279975428732578
"5464"	"FAM10A4"	4.17348226512404e-05
"5465"	"FAM110A"	0.965582988449358
"5466"	"FAM110B"	0.121390424450603
"5467"	"FAM110C"	1.44927855766364e-05
"5468"	"FAM111A"	0.0137176915000915
"5469"	"FAM111B"	0.256732041922566
"5470"	"FAM113A"	0.000785400544970005
"5471"	"FAM113B"	0.0652403453389285
"5472"	"FAM114A1"	0.671306234763219
"5473"	"FAM114A2"	5.34344941588438e-05
"5474"	"FAM115A"	0.000389534790282031
"5475"	"FAM115C"	0.500552398768988
"5476"	"FAM116A"	6.75802301276507e-05
"5477"	"FAM116B"	0.394408215663932
"5478"	"FAM117A"	0.0179103155070267
"5479"	"FAM117B"	0.00120349118577134
"5480"	"FAM118A"	0.183726187631066
"5481"	"FAM118B"	0.905180789498043
"5482"	"FAM119A"	0.802424769136737
"5483"	"FAM119B"	0.268859525094658
"5484"	"FAM120A"	0.000560642481516771
"5485"	"FAM120AOS"	0.0112987821496231
"5486"	"FAM120B"	0.00568651484001736
"5487"	"FAM120C"	0.175691291445741
"5488"	"FAM122A"	5.46552099167652e-06
"5489"	"FAM122B"	0.0148661622216912
"5490"	"FAM122C"	0.883670617415416
"5491"	"FAM123B"	0.00227061791283412
"5492"	"FAM123C"	0.0532366034708469
"5493"	"FAM124A"	0.0200649002236303
"5494"	"FAM124B"	0.0112023357269361
"5495"	"FAM125A"	0.380545672489513
"5496"	"FAM125B"	0.357156067924356
"5497"	"FAM126A"	0.777237773774379
"5498"	"FAM126B"	0.00166375074114056
"5499"	"FAM127A"	0.0429990166348677
"5500"	"FAM127B"	0.180918076673574
"5501"	"FAM127C"	0.851613060800588
"5502"	"FAM128A"	0.00398633773674395
"5503"	"FAM128B"	0.602862328483987
"5504"	"FAM129A"	0.364062791699736
"5505"	"FAM129B"	0.13335696699837
"5506"	"FAM129C"	0.128108492763653
"5507"	"FAM131A"	0.191016567999389
"5508"	"FAM131B"	0.316918608827534
"5509"	"FAM131C"	0.484616861507343
"5510"	"FAM132A"	0.0277768046277977
"5511"	"FAM133A"	0.246217824737896
"5512"	"FAM133B"	0.574519303467771
"5513"	"FAM134A"	7.59878818510362e-05
"5514"	"FAM134B"	0.000392330485990189
"5515"	"FAM134C"	0.0609773392758486
"5516"	"FAM135A"	0.261699449381102
"5517"	"FAM135B"	0.0739046999130761
"5518"	"FAM136A"	0.0977421960720957
"5519"	"FAM136B"	0.855564340151316
"5520"	"FAM138B"	0.476205663647232
"5521"	"FAM138E"	0.196019303225544
"5522"	"FAM138F"	0.186462251620044
"5523"	"FAM13A"	0.56506789904452
"5524"	"FAM13AOS"	0.00695892048391744
"5525"	"FAM13B"	3.02617629421853e-06
"5526"	"FAM13C"	0.522490561174654
"5527"	"FAM149A"	0.332536221369514
"5528"	"FAM149B1"	0.000280799534000509
"5529"	"FAM150A"	0.0749963143682513
"5530"	"FAM150B"	0.00359354260032296
"5531"	"FAM151A"	0.867581751175223
"5532"	"FAM151B"	0.172964511283465
"5533"	"FAM153A"	0.96066418656299
"5534"	"FAM153B"	0.216481508283143
"5535"	"FAM153C"	0.801391855580226
"5536"	"FAM154A"	0.893594978306638
"5537"	"FAM154B"	0.726079558058861
"5538"	"FAM155A"	0.368946669103233
"5539"	"FAM155B"	0.192350335696681
"5540"	"FAM156A"	9.64091972210923e-06
"5541"	"FAM157A"	0.55302045742461
"5542"	"FAM157B"	0.151543062040044
"5543"	"FAM158A"	0.0053246928666415
"5544"	"FAM159A"	0.193850642081224
"5545"	"FAM160A1"	1.36196685722734e-05
"5546"	"FAM160A2"	0.263589843720031
"5547"	"FAM160B1"	0.189150573988664
"5548"	"FAM160B2"	4.01588661088637e-05
"5549"	"FAM161A"	0.0540227640407267
"5550"	"FAM161B"	2.22179136951661e-05
"5551"	"FAM162A"	0.835646810421402
"5552"	"FAM162B"	0.210322846444662
"5553"	"FAM163A"	0.0517407377659561
"5554"	"FAM163B"	0.181853299849053
"5555"	"FAM164A"	0.0043885777305831
"5556"	"FAM164C"	1.54292387084531e-05
"5557"	"FAM165B"	0.0939774083090037
"5558"	"FAM166A"	0.55946839230802
"5559"	"FAM166B"	0.561448977611756
"5560"	"FAM167A"	0.000291774564613045
"5561"	"FAM167B"	0.0805890989928421
"5562"	"FAM168A"	0.00121254997368203
"5563"	"FAM168B"	0.000627656771400087
"5564"	"FAM169A"	0.448100634915763
"5565"	"FAM169B"	0.0527416975891496
"5566"	"FAM170A"	0.0927360029603406
"5567"	"FAM170B"	0.845282466629354
"5568"	"FAM171A1"	0.0165477630271844
"5569"	"FAM171A2"	0.080184980881669
"5570"	"FAM171B"	0.0722903040837435
"5571"	"FAM172A"	0.00105495438457937
"5572"	"FAM173A"	0.687803755052908
"5573"	"FAM173B"	0.0285796810553133
"5574"	"FAM174A"	0.00313448864606747
"5575"	"FAM174B"	0.769669621153369
"5576"	"FAM175A"	9.25339686674853e-06
"5577"	"FAM175B"	0.0120444172012482
"5578"	"FAM176A"	0.00214734208029699
"5579"	"FAM176B"	0.0868012983332966
"5580"	"FAM177A1"	0.00103274722787983
"5581"	"FAM177B"	0.660266207522898
"5582"	"FAM178A"	0.355192755148342
"5583"	"FAM178B"	0.685814528481124
"5584"	"FAM179A"	4.57499405668305e-05
"5585"	"FAM179B"	3.05473082461427e-05
"5586"	"FAM180A"	0.0499339867194482
"5587"	"FAM180B"	0.00365396113957028
"5588"	"FAM181B"	0.0841051848678692
"5589"	"FAM182A"	0.613676259376042
"5590"	"FAM182B"	0.0868959231795274
"5591"	"FAM183A"	0.0167799185215166
"5592"	"FAM183B"	2.60929898684426e-05
"5593"	"FAM184A"	0.282276646285191
"5594"	"FAM184B"	0.277880888562077
"5595"	"FAM185A"	0.00560410264111322
"5596"	"FAM186A"	0.010802699868437
"5597"	"FAM186B"	0.115392729980108
"5598"	"FAM187B"	0.222768870381107
"5599"	"FAM188A"	0.00200593874053268
"5600"	"FAM188B"	0.00244422463505822
"5601"	"FAM189A1"	0.272581777813043
"5602"	"FAM189A2"	0.818048727296861
"5603"	"FAM189B"	0.00639326645629579
"5604"	"FAM18A"	0.0137158916638822
"5605"	"FAM18B2"	0.373220265860307
"5606"	"FAM18B"	0.0312135080997111
"5607"	"FAM190A"	0.000772279928050845
"5608"	"FAM190B"	0.0305474989519958
"5609"	"FAM192A"	0.523818030558879
"5610"	"FAM193A"	0.0771525603960159
"5611"	"FAM193B"	1.98232632340201e-05
"5612"	"FAM194A"	0.0297448879346291
"5613"	"FAM195A"	0.812106292912268
"5614"	"FAM195B"	0.0206406874286014
"5615"	"FAM196A"	0.855811045313098
"5616"	"FAM196B"	0.00424563639895958
"5617"	"FAM198A"	0.451811412435711
"5618"	"FAM198B"	0.00461784590422443
"5619"	"FAM199X"	0.0729973528405128
"5620"	"FAM19A1"	0.958937471281666
"5621"	"FAM19A2"	0.452892862669023
"5622"	"FAM19A3"	0.000194309885642729
"5623"	"FAM19A4"	0.875922359282062
"5624"	"FAM19A5"	0.416305930245305
"5625"	"FAM200A"	6.28887408304912e-06
"5626"	"FAM200B"	0.221118987339233
"5627"	"FAM20A"	2.22068691213551e-08
"5628"	"FAM20B"	0.013911610727281
"5629"	"FAM20C"	0.0307506631548188
"5630"	"FAM21A"	0.000121632282716444
"5631"	"FAM21B"	0.649766875642294
"5632"	"FAM21C"	0.0462685764961934
"5633"	"FAM22A"	0.291731656233121
"5634"	"FAM22D"	0.211407114339152
"5635"	"FAM22F"	0.0519508746275591
"5636"	"FAM22G"	0.884969750324818
"5637"	"FAM23A"	0.110721947920142
"5638"	"FAM24B"	0.0127424353287775
"5639"	"FAM26D"	0.000308267266664886
"5640"	"FAM26E"	0.00313259635466046
"5641"	"FAM26F"	0.0178076756599136
"5642"	"FAM27A"	0.0990865349656054
"5643"	"FAM27C"	0.4783019517042
"5644"	"FAM32A"	0.0485087676809728
"5645"	"FAM35A"	0.000202841688922373
"5646"	"FAM35B2"	0.0675413868513028
"5647"	"FAM35B"	0.135489666046225
"5648"	"FAM36A"	8.56383377356718e-06
"5649"	"FAM38A"	0.00364192145386988
"5650"	"FAM38B"	0.000235469519537679
"5651"	"FAM3A"	0.494910872482262
"5652"	"FAM3B"	0.884083675188143
"5653"	"FAM3C"	0.109140768826113
"5654"	"FAM3D"	0.00253907386247665
"5655"	"FAM40A"	0.103674101306464
"5656"	"FAM40B"	0.00418086539059292
"5657"	"FAM41C"	0.581876240511701
"5658"	"FAM43A"	0.421029776435272
"5659"	"FAM43B"	0.234760899699041
"5660"	"FAM45A"	0.237195544121759
"5661"	"FAM45B"	0.0418417678999617
"5662"	"FAM46A"	0.989787356596551
"5663"	"FAM46B"	0.578030107782005
"5664"	"FAM46C"	0.86795645904021
"5665"	"FAM46D"	0.290161213324745
"5666"	"FAM47E"	0.00128172248559166
"5667"	"FAM48A"	0.531291791981602
"5668"	"FAM48B2"	0.603398763193475
"5669"	"FAM49A"	0.0970104018906507
"5670"	"FAM49B"	0.131710196901529
"5671"	"FAM50A"	0.00469726630257372
"5672"	"FAM50B"	0.0015645803360429
"5673"	"FAM53A"	0.000821963388953351
"5674"	"FAM53B"	1.22649162814792e-06
"5675"	"FAM53C"	0.000242233238891276
"5676"	"FAM54A"	6.53576498743647e-06
"5677"	"FAM54B"	2.11518886672479e-05
"5678"	"FAM55A"	0.186260540718186
"5679"	"FAM55B"	0.154992828157847
"5680"	"FAM55C"	0.825668494611354
"5681"	"FAM55D"	0.20753185844949
"5682"	"FAM57A"	0.0872276901444939
"5683"	"FAM57B"	0.00165138029062639
"5684"	"FAM58A"	0.723325982678875
"5685"	"FAM58B"	0.689997736388952
"5686"	"FAM59A"	1.77360668948134e-05
"5687"	"FAM5B"	0.884179835874332
"5688"	"FAM5C"	0.0185846492990579
"5689"	"FAM60A"	0.877286030978531
"5690"	"FAM63A"	0.00050601655651572
"5691"	"FAM63B"	2.85407580246089e-05
"5692"	"FAM64A"	1.61847102386758e-09
"5693"	"FAM65A"	0.000132475231885198
"5694"	"FAM65B"	0.00224092419109878
"5695"	"FAM65C"	0.710320474580936
"5696"	"FAM66A"	0.461216056375843
"5697"	"FAM66C"	0.457281731595632
"5698"	"FAM66D"	0.0481748307121526
"5699"	"FAM66E"	0.587350693282329
"5700"	"FAM69A"	0.0288533056280882
"5701"	"FAM69B"	0.538761608961025
"5702"	"FAM69C"	0.113295126627066
"5703"	"FAM70A"	0.274212540898261
"5704"	"FAM70B"	0.880786395932252
"5705"	"FAM71A"	0.430804755979631
"5706"	"FAM71C"	0.769625552785273
"5707"	"FAM71D"	0.194534933293353
"5708"	"FAM71E1"	0.360270854832933
"5709"	"FAM71F1"	0.124750782479335
"5710"	"FAM71F2"	1.72239577002076e-05
"5711"	"FAM72A"	6.10826021008037e-06
"5712"	"FAM72B"	4.29909507992932e-09
"5713"	"FAM72D"	4.48421068721672e-06
"5714"	"FAM73A"	1.5706997157916e-05
"5715"	"FAM73B"	0.00478688064359034
"5716"	"FAM74A3"	0.0774778362851513
"5717"	"FAM75C1"	0.171273970277632
"5718"	"FAM76A"	0.00754702462356716
"5719"	"FAM76B"	0.754416362483644
"5720"	"FAM78A"	0.895001513627694
"5721"	"FAM78B"	9.27685075943208e-05
"5722"	"FAM7A2"	0.0154028032756511
"5723"	"FAM7A3"	0.000651732728669807
"5724"	"FAM81A"	0.573999900990266
"5725"	"FAM81B"	0.087860637473044
"5726"	"FAM82A1"	0.00476902474812824
"5727"	"FAM82A2"	5.20961465823033e-05
"5728"	"FAM82B"	0.000387364605387686
"5729"	"FAM83A"	1.56948942731105e-09
"5730"	"FAM83B"	0.707605445082149
"5731"	"FAM83C"	5.82492092005005e-07
"5732"	"FAM83D"	0.0618874316504402
"5733"	"FAM83E"	4.93058999834206e-05
"5734"	"FAM83F"	0.0284601960324218
"5735"	"FAM83G"	0.601121279397927
"5736"	"FAM83H"	0.484646279668097
"5737"	"FAM84A"	0.00253973212059289
"5738"	"FAM84B"	9.86658333202994e-05
"5739"	"FAM86A"	0.062903641611627
"5740"	"FAM86B1"	0.0651478946163778
"5741"	"FAM86B2"	0.00706541240851322
"5742"	"FAM86C"	0.116016328687264
"5743"	"FAM86D"	0.366564818865964
"5744"	"FAM89A"	0.281228545347076
"5745"	"FAM89B"	0.877060140566447
"5746"	"FAM8A1"	0.000146420399653291
"5747"	"FAM90A1"	0.00254748113962722
"5748"	"FAM91A1"	0.161900311163943
"5749"	"FAM92A1"	0.0603414468005266
"5750"	"FAM92A3"	0.0724871427000444
"5751"	"FAM92B"	8.46199487782862e-05
"5752"	"FAM95B1"	0.128551940328654
"5753"	"FAM96A"	0.986147317674957
"5754"	"FAM96B"	0.823680443482466
"5755"	"FAM98A"	0.154221977326924
"5756"	"FAM98B"	0.000496882940732468
"5757"	"FAM98C"	0.180891366256915
"5758"	"FAM9A"	0.00413875619851012
"5759"	"FAM9B"	0.0906846068588061
"5760"	"FAM9C"	0.116415368463776
"5761"	"FANCA"	3.36738358868161e-05
"5762"	"FANCB"	0.13432543185287
"5763"	"FANCC"	0.000141870852452985
"5764"	"FANCD2"	0.00103576267284433
"5765"	"FANCE"	0.37737975824926
"5766"	"FANCF"	0.548755911062038
"5767"	"FANCG"	0.322296481376468
"5768"	"FANCI"	0.0041185470239562
"5769"	"FANCL"	0.0159835707519528
"5770"	"FANCM"	0.0195223101927635
"5771"	"FANK1"	0.0495887101086701
"5772"	"FAP"	0.000101491957639088
"5773"	"FAR1"	0.434727989499671
"5774"	"FAR2"	0.000738160772475016
"5775"	"FARP1"	0.00224498587521893
"5776"	"FARP2"	0.00200634405634137
"5777"	"FARS2"	5.65345864389499e-06
"5778"	"FARSA"	0.0122958012791484
"5779"	"FARSB"	0.799835764293857
"5780"	"FAS"	0.169181541428525
"5781"	"FASLG"	0.146727154775252
"5782"	"FASN"	1.53621279904703e-05
"5783"	"FASTK"	9.0149738215084e-05
"5784"	"FASTKD1"	0.0711595823104391
"5785"	"FASTKD2"	0.0010538395474482
"5786"	"FASTKD3"	0.00762778591371049
"5787"	"FASTKD5"	0.000865861303333437
"5788"	"FAT1"	0.913779997344471
"5789"	"FAT2"	0.009166770238213
"5790"	"FAT3"	0.0763185353403389
"5791"	"FAT4"	1.78611204015855e-06
"5792"	"FATE1"	0.0872131257761972
"5793"	"FAU"	0.233089568413371
"5794"	"FBF1"	2.29240437743528e-09
"5795"	"FBL"	0.878708586600454
"5796"	"FBLIM1"	0.790973093159878
"5797"	"FBLL1"	0.0154475406008298
"5798"	"FBLN1"	0.142252157953051
"5799"	"FBLN2"	0.041622616672005
"5800"	"FBLN5"	0.143298144936892
"5801"	"FBLN7"	0.338775902595891
"5802"	"FBN1"	0.756565332672672
"5803"	"FBN2"	0.137894369912971
"5804"	"FBN3"	0.568723841165815
"5805"	"FBP1"	1.1646169916224e-06
"5806"	"FBRS"	0.0455214478153956
"5807"	"FBRSL1"	0.00966617600478614
"5808"	"FBXL12"	0.218531490060668
"5809"	"FBXL13"	0.166721343704251
"5810"	"FBXL14"	0.354052336088482
"5811"	"FBXL15"	0.689730745401188
"5812"	"FBXL16"	0.00290101909606355
"5813"	"FBXL17"	0.000141297717008548
"5814"	"FBXL18"	0.157671911239914
"5815"	"FBXL19"	0.0134545635590004
"5816"	"FBXL20"	0.00715906218776097
"5817"	"FBXL21"	0.956216997126879
"5818"	"FBXL22"	0.0385709541191811
"5819"	"FBXL2"	0.380865271277922
"5820"	"FBXL3"	4.15076685245097e-07
"5821"	"FBXL4"	9.43198094429665e-05
"5822"	"FBXL5"	1.65053133382997e-08
"5823"	"FBXL6"	1.10271791697869e-10
"5824"	"FBXL7"	0.0339574114254449
"5825"	"FBXL8"	0.0848388964310057
"5826"	"FBXO10"	0.362316260556336
"5827"	"FBXO11"	0.0120877258537532
"5828"	"FBXO15"	0.000188445989356523
"5829"	"FBXO16"	0.145635522551222
"5830"	"FBXO17"	0.0667088506310651
"5831"	"FBXO18"	0.057747455030278
"5832"	"FBXO21"	0.000114134556508994
"5833"	"FBXO22"	0.0132302150093349
"5834"	"FBXO2"	0.989024322984428
"5835"	"FBXO22OS"	0.471021763844487
"5836"	"FBXO24"	0.00728965811860949
"5837"	"FBXO25"	0.119521942878886
"5838"	"FBXO27"	0.0122240795849875
"5839"	"FBXO28"	0.000189480399694464
"5840"	"FBXO30"	0.0110249883965914
"5841"	"FBXO31"	0.124225096237228
"5842"	"FBXO32"	0.23477810441458
"5843"	"FBXO3"	8.95596977468216e-07
"5844"	"FBXO33"	0.00402176302879309
"5845"	"FBXO34"	2.40988861281988e-05
"5846"	"FBXO36"	0.0707249952713452
"5847"	"FBXO38"	7.27499044120838e-05
"5848"	"FBXO39"	0.133691812943496
"5849"	"FBXO40"	0.393226645010359
"5850"	"FBXO41"	0.234629542394971
"5851"	"FBXO42"	0.0589276627906121
"5852"	"FBXO4"	0.139801865446779
"5853"	"FBXO43"	7.13067271895795e-09
"5854"	"FBXO44"	0.421012173645041
"5855"	"FBXO45"	0.944884968307812
"5856"	"FBXO46"	0.00868628042064867
"5857"	"FBXO47"	0.0960428862205726
"5858"	"FBXO48"	1.33329129148319e-05
"5859"	"FBXO5"	0.175666187760649
"5860"	"FBXO6"	0.0136218111331099
"5861"	"FBXO7"	1.90847680433537e-05
"5862"	"FBXO8"	0.000938810062835693
"5863"	"FBXO9"	0.00283286646033298
"5864"	"FBXW10"	0.000597006623104468
